id_client;sexe;date_naissance;enfant_conduite_accompagne;nombre_enfants;revenus;usage_vehicule;type_vehicule;est_rouge;points_perdus;age_vehicule;type_conduite;date_demande;etat_dossier;formule;tarif_devis
855355945;M;1938-08-28;0;0;25871;Commercial;z_SUV;no;4;9.0;Highly Urban/ Urban;2022-03-28 18:19:41;complet;dev_integral;304.92
462540536;M;1978-10-15;0;0;44812;Commercial;z_SUV;no;0;5.0;Highly Urban/ Urban;2022-01-15 01:30:33;complet;dev_integral;309.89
426052953;M;1932-04-29;1;2;48680;Commercial;Pickup;no;1;7.0;Highly Urban/ Urban;2022-03-30 17:09:10;complet;dev_express;256.82
973329537;M;2008-04-07;0;0;;Private;Minivan;no;0;1.0;z_Highly Rural/ Rural;2022-04-03 06:29:36;complet;dev_express;278.42
161886800;M;2019-11-05;0;1;71512;Private;Minivan;no;0;;Highly Urban/ Urban;2022-04-11 23:33:50;complet;dev_integral;327.03
131349512;F;1958-06-15;0;0;1022;Commercial;Panel Truck;yes;0;;Highly Urban/ Urban;2022-05-18 18:08:52;complet;dev_integral;305.08
140523986;M;1934-11-23;0;0;3113;Private;Pickup;yes;4;1.0;Highly Urban/ Urban;2022-04-02 09:07:34;complet;dev_integral;322.35
279475690;M;2022-06-09;0;0;54795;Private;Minivan;yes;0;19.0;Highly Urban/ Urban;2022-03-09 14:39:32;complet;dev_express;266.19
83414099;M;2006-05-14;0;0;0;Private;Sports Car;no;0;10.0;Highly Urban/ Urban;2022-04-13 11:26:04;complet;dev_integral;338.0
859605528;M;1989-08-07;0;0;40612;Commercial;Van;yes;3;18.0;Highly Urban/ Urban;2022-03-14 13:17:00;complet;dev_integral;335.82
326717591;M;1972-04-24;0;2;22683;Private;Minivan;no;1;10.0;Highly Urban/ Urban;2022-05-12 14:47:57;complet;dev_express;284.54
20506772;F;2000-05-18;0;2;19507;Private;Van;no;0;1.0;Highly Urban/ Urban;2022-01-01 20:24:55;complet;dev_integral;291.93
818621338;M;1998-11-30;2;3;83585;Private;z_SUV;no;4;16.0;Highly Urban/ Urban;2022-05-25 20:36:27;complet;dev_express;254.31
379126545;F;1967-10-27;0;0;3813;Private;z_SUV;no;0;9.0;Highly Urban/ Urban;2022-05-16 05:07:27;complet;dev_express;265.89
905237668;M;2010-03-01;1;2;10678;Private;Pickup;no;1;7.0;Highly Urban/ Urban;2022-02-27 02:15:53;complet;dev_integral;308.37
449849353;F;1938-09-23;0;0;195139;Private;Pickup;no;0;15.0;Highly Urban/ Urban;2022-03-09 09:41:41;complet;dev_integral;299.31
124037098;M;1993-03-17;0;0;66054;Private;z_SUV;no;4;13.0;Highly Urban/ Urban;2022-05-31 15:49:28;complet;dev_express;274.77
412792711;F;1962-03-03;0;0;150401;Private;Minivan;no;0;14.0;Highly Urban/ Urban;2022-03-02 14:10:16;complet;dev_premium;352.18
499317554;F;2002-12-06;0;1;86321;Commercial;Panel Truck;yes;0;24.0;Highly Urban/ Urban;2022-04-24 21:41:36;complet;dev_premium;519.58
235531258;F;1957-07-10;0;0;0;Commercial;Pickup;no;3;10.0;Highly Urban/ Urban;2022-01-21 07:59:13;complet;dev_express;284.6
773852602;F;1951-08-23;0;0;77030;Private;z_SUV;no;4;13.0;Highly Urban/ Urban;2022-03-07 19:35:27;complet;dev_express;264.65
539484340;F;2016-03-27;0;0;0;Private;Pickup;yes;0;17.0;z_Highly Rural/ Rural;2022-05-31 11:14:25;complet;dev_express;284.87
218585066;M;1939-09-06;0;3;75385;Commercial;Van;yes;4;8.0;Highly Urban/ Urban;2022-05-13 02:36:21;complet;dev_integral;297.92
767643193;F;1960-08-05;0;0;73241;Private;Pickup;yes;0;15.0;Highly Urban/ Urban;2022-05-23 03:01:32;complet;dev_integral;291.25
661723256;M;2007-05-03;0;0;0;Commercial;Minivan;no;1;10.0;Highly Urban/ Urban;2022-05-11 03:02:56;complet;dev_express;284.38
456696568;M;1967-02-16;0;0;0;Private;Minivan;yes;3;1.0;Highly Urban/ Urban;2022-04-05 00:02:42;complet;dev_integral;332.26
618184542;M;1978-09-09;0;0;91245;Private;z_SUV;no;8;1.0;Highly Urban/ Urban;2022-05-27 18:51:41;complet;dev_integral;319.56
956524459;M;1969-08-03;0;2;33538;Private;Minivan;yes;2;1.0;Highly Urban/ Urban;2022-04-20 23:17:36;complet;dev_premium;399.21
530069868;M;1974-06-19;0;2;0;Commercial;Panel Truck;yes;0;10.0;Highly Urban/ Urban;2022-01-25 19:36:43;complet;dev_express;250.8
184537318;M;1969-08-23;0;2;64632;Private;Minivan;yes;1;13.0;Highly Urban/ Urban;2022-04-08 01:19:47;complet;dev_express;265.74
240367305;M;1935-05-24;0;0;0;Private;Minivan;yes;0;7.0;z_Highly Rural/ Rural;2022-02-18 12:19:11;complet;dev_integral;327.38
869159324;F;1986-02-15;0;0;96299;Commercial;Minivan;no;0;;Highly Urban/ Urban;2022-01-12 18:29:46;complet;dev_integral;319.03
159682229;M;1936-07-03;0;0;0;Private;Sports Car;no;2;1.0;Highly Urban/ Urban;2022-01-10 15:03:43;complet;dev_integral;322.09
318906935;M;1932-07-04;2;2;73851;Private;z_SUV;no;1;5.0;Highly Urban/ Urban;2022-05-10 11:42:11;complet;dev_premium;442.11
555695397;M;1936-11-21;0;1;;Private;z_SUV;no;0;10.0;z_Highly Rural/ Rural;2022-03-23 10:29:31;complet;dev_premium;435.01
393037472;M;1961-11-26;0;0;11069;Private;z_SUV;no;5;3.0;Highly Urban/ Urban;2022-02-19 03:28:57;complet;dev_integral;280.5
855884573;M;1987-02-13;2;2;;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;2022-04-27 20:44:46;complet;dev_express;263.57
57270211;F;1945-09-03;0;0;26222;Private;Pickup;yes;0;1.0;Highly Urban/ Urban;2022-04-23 04:43:46;complet;dev_express;278.58
686534779;F;1974-03-12;0;0;143242;Commercial;Panel Truck;yes;5;10.0;Highly Urban/ Urban;2022-05-21 08:25:37;complet;dev_integral;310.01
950352670;M;2018-06-06;0;0;100205;Private;Van;yes;6;;Highly Urban/ Urban;2022-01-06 08:39:20;complet;dev_express;279.45
793010743;M;2020-03-31;0;4;85727;Private;z_SUV;no;0;14.0;Highly Urban/ Urban;2022-04-08 00:39:02;complet;dev_integral;313.53
565148583;F;1941-12-29;0;0;57323;Private;z_SUV;no;0;6.0;Highly Urban/ Urban;2022-04-25 11:54:45;complet;dev_integral;337.38
728106713;M;1938-10-16;0;0;42326;Private;Sports Car;no;1;19.0;Highly Urban/ Urban;2022-01-09 11:28:13;complet;dev_express;256.27
989631917;M;1982-08-10;0;0;0;Private;Minivan;yes;2;6.0;z_Highly Rural/ Rural;2022-02-05 05:34:09;complet;dev_integral;321.63
155240688;M;1935-02-14;0;0;177832;Private;Minivan;yes;2;14.0;Highly Urban/ Urban;2022-03-01 11:59:23;complet;dev_integral;299.44
740230736;M;1960-04-26;0;0;0;Private;Sports Car;no;2;20.0;z_Highly Rural/ Rural;2022-02-14 22:46:20;complet;dev_premium;405.93
936978233;F;1993-09-25;0;1;82795;Commercial;Pickup;yes;7;7.0;Highly Urban/ Urban;2022-02-13 06:18:22;complet;dev_integral;295.02
944945563;M;1966-10-21;1;2;;Commercial;Pickup;yes;2;1.0;z_Highly Rural/ Rural;2022-03-11 21:23:12;complet;dev_premium;362.49
109837109;M;1965-03-16;1;2;75605;Commercial;z_SUV;no;1;13.0;Highly Urban/ Urban;2022-01-12 21:51:52;complet;dev_express;260.09
146613590;F;1963-02-02;2;3;0;Private;Minivan;no;0;13.0;Highly Urban/ Urban;2022-03-10 05:03:17;complet;dev_integral;306.89
703813576;M;1959-04-24;0;0;271813;Commercial;Panel Truck;yes;0;6.0;Highly Urban/ Urban;2022-05-10 21:14:19;complet;dev_express;270.67
688951353;F;2013-08-27;0;0;79082;Commercial;z_SUV;no;3;1.0;Highly Urban/ Urban;2022-01-11 06:26:38;complet;dev_premium;476.65
402836695;M;1992-04-10;0;0;;Private;Sports Car;no;0;7.0;z_Highly Rural/ Rural;2022-05-05 14:13:13;complet;dev_premium;456.1
977521421;F;1966-03-14;0;3;69620;Private;Minivan;yes;1;15.0;Highly Urban/ Urban;2022-02-21 10:07:06;complet;dev_integral;314.81
912953961;M;1970-11-28;0;0;68471;Commercial;Van;yes;0;13.0;Highly Urban/ Urban;2022-04-07 18:39:37;complet;dev_premium;483.85
930441156;M;1954-06-21;0;0;61790;Commercial;Minivan;no;2;7.0;Highly Urban/ Urban;2022-02-07 05:05:07;complet;dev_integral;288.31
847136592;F;2019-04-23;0;1;34192;Commercial;z_SUV;no;0;7.0;z_Highly Rural/ Rural;2022-05-28 05:50:47;complet;dev_express;276.68
811501994;M;1959-08-22;0;0;82198;Private;Minivan;no;0;7.0;Highly Urban/ Urban;2022-03-03 11:24:14;complet;dev_integral;313.96
302263778;M;2000-08-07;0;4;129682;Private;Minivan;yes;0;16.0;Highly Urban/ Urban;2022-02-07 03:36:40;complet;dev_integral;310.68
725081018;F;1987-08-13;0;0;84401;Private;z_SUV;no;0;15.0;z_Highly Rural/ Rural;2022-01-07 05:37:50;complet;dev_premium;321.04
844404167;M;2017-08-05;0;0;33575;Commercial;Minivan;no;0;7.0;Highly Urban/ Urban;2022-02-26 03:44:35;complet;dev_premium;485.89
883538003;M;2008-04-02;0;0;152567;Private;Van;yes;0;18.0;Highly Urban/ Urban;2022-04-07 19:50:06;complet;dev_integral;309.03
599858191;F;1951-12-02;0;0;170381;Private;Sports Car;no;4;21.0;Highly Urban/ Urban;2022-03-22 11:12:41;complet;dev_express;250.78
582432313;F;2010-08-25;0;0;91209;Private;z_SUV;no;1;13.0;z_Highly Rural/ Rural;2022-01-12 10:58:34;complet;dev_integral;317.0
282607316;M;1968-11-06;1;2;38563;Private;Sports Car;no;0;11.0;Highly Urban/ Urban;2022-03-10 08:37:49;complet;dev_integral;315.83
848872018;F;2017-12-24;0;0;46814;Commercial;Sports Car;no;2;;Highly Urban/ Urban;2022-02-11 07:56:33;complet;dev_integral;294.5
362882890;F;1994-02-08;0;0;94833;Private;Minivan;yes;2;;z_Highly Rural/ Rural;2022-04-17 04:32:21;complet;dev_express;253.02
979691393;M;1954-05-01;0;3;;Private;Minivan;yes;3;5.0;Highly Urban/ Urban;2022-05-20 14:45:32;complet;dev_integral;330.97
167293619;F;2005-04-24;0;0;183316;Commercial;Panel Truck;yes;0;17.0;z_Highly Rural/ Rural;2022-01-08 16:09:39;complet;dev_express;254.26
541316894;M;2005-04-29;0;0;94046;Private;Sports Car;no;3;14.0;Highly Urban/ Urban;2022-03-14 14:20:20;complet;dev_express;268.8
454751032;M;2003-02-26;0;0;106880;Private;Pickup;no;0;10.0;Highly Urban/ Urban;2022-05-23 23:35:14;complet;dev_integral;294.98
667221816;M;2004-08-27;0;0;59699;Commercial;Sports Car;no;1;11.0;Highly Urban/ Urban;2022-04-09 21:55:44;complet;dev_integral;313.77
447265219;M;2005-10-28;0;0;48058;Private;Van;no;0;18.0;Highly Urban/ Urban;2022-04-28 17:36:46;complet;dev_integral;314.4
169244879;M;2008-04-15;0;0;33255;Private;Pickup;no;3;1.0;z_Highly Rural/ Rural;2022-02-17 09:12:42;complet;dev_premium;530.51
755748771;F;1960-04-04;0;0;117644;Private;Minivan;no;2;11.0;Highly Urban/ Urban;2022-04-16 00:49:13;complet;dev_express;276.22
603486842;M;2012-07-24;0;0;203751;Private;Minivan;no;0;13.0;Highly Urban/ Urban;2022-04-14 05:42:42;complet;dev_express;275.92
50401499;M;1985-12-03;0;0;80198;Commercial;Minivan;yes;0;9.0;Highly Urban/ Urban;2022-04-26 08:50:42;complet;dev_premium;445.25
804950145;M;1977-10-05;0;0;48517;Private;Sports Car;no;4;1.0;Highly Urban/ Urban;2022-04-24 02:36:25;complet;dev_integral;282.89
681388843;M;2004-10-08;0;0;54486;Private;Pickup;yes;0;8.0;Highly Urban/ Urban;2022-03-03 12:44:04;complet;dev_integral;312.17
62643113;M;2020-01-28;0;0;126865;Private;Minivan;yes;1;15.0;Highly Urban/ Urban;2022-03-18 03:03:17;complet;dev_integral;334.33
504537312;F;1931-08-14;0;0;58643;Private;Sports Car;no;2;8.0;Highly Urban/ Urban;2022-04-28 02:43:06;complet;dev_integral;281.56
924606887;F;2007-03-22;0;2;93258;Commercial;Van;no;1;7.0;Highly Urban/ Urban;2022-03-22 08:53:53;complet;dev_express;282.69
627950237;F;2003-06-25;2;3;65598;Commercial;Pickup;no;4;10.0;Highly Urban/ Urban;2022-02-08 19:17:02;complet;dev_integral;312.57
703216044;F;1997-05-09;0;0;90526;Commercial;Panel Truck;no;0;;z_Highly Rural/ Rural;2022-02-08 07:38:08;complet;dev_integral;327.35
160740784;F;1957-05-18;0;0;29016;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;2022-02-07 21:25:28;complet;dev_integral;286.86
192315205;F;1950-10-21;0;1;63936;Commercial;Pickup;no;2;1.0;Highly Urban/ Urban;2022-03-22 09:48:58;complet;dev_express;259.25
897103108;F;1940-04-07;0;0;33193;Commercial;Pickup;no;1;1.0;Highly Urban/ Urban;2022-04-13 20:56:49;complet;dev_premium;374.69
610200368;M;1956-08-13;1;1;0;Private;Sports Car;no;4;1.0;Highly Urban/ Urban;2022-02-16 18:11:28;complet;dev_premium;497.76
792000183;F;2008-08-26;0;0;7784;Private;Minivan;yes;0;7.0;Highly Urban/ Urban;2022-03-01 17:16:32;complet;dev_integral;322.13
493243717;F;1993-05-18;0;0;39490;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;2022-01-17 23:45:07;complet;dev_integral;291.65
274597013;M;1967-05-02;1;2;8117;Private;Minivan;yes;2;7.0;z_Highly Rural/ Rural;2022-05-21 16:11:14;complet;dev_integral;333.22
596752979;F;1976-06-16;0;0;157531;Private;Minivan;no;6;17.0;Highly Urban/ Urban;2022-04-17 06:36:00;complet;dev_premium;347.46
748612029;F;2004-12-29;0;0;78021;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;2022-02-13 20:08:36;complet;dev_integral;305.15
488798803;M;1951-04-11;0;1;129132;Private;Minivan;no;0;25.0;Highly Urban/ Urban;2022-03-08 23:49:55;complet;dev_express;281.83
318963239;M;1966-02-25;0;0;90635;Commercial;Minivan;no;1;9.0;z_Highly Rural/ Rural;2022-05-01 01:21:14;complet;dev_integral;307.17
459075283;M;1996-03-20;0;0;181620;Commercial;Pickup;no;0;16.0;Highly Urban/ Urban;2022-02-10 01:30:27;complet;dev_integral;316.09
454399686;F;1994-08-30;0;1;85664;Private;Sports Car;no;0;;Highly Urban/ Urban;2022-03-17 21:10:27;complet;dev_integral;320.72
329198624;M;1960-02-03;0;0;29702;Commercial;z_SUV;no;1;8.0;z_Highly Rural/ Rural;2022-02-10 16:25:10;complet;dev_premium;341.44
573744666;F;1964-10-29;0;0;51822;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;2022-01-16 23:49:30;complet;dev_integral;308.62
577993978;M;1956-05-08;0;2;47621;Commercial;Minivan;no;6;1.0;Highly Urban/ Urban;2022-01-05 00:48:05;complet;dev_integral;297.23
407556242;F;1982-11-27;1;2;290846;Commercial;Panel Truck;no;0;18.0;Highly Urban/ Urban;2022-01-11 17:35:07;complet;dev_vip;862.45
737722324;M;1968-08-11;0;4;54488;Commercial;z_SUV;no;0;1.0;Highly Urban/ Urban;2022-03-11 05:31:41;complet;dev_integral;310.5
930187847;F;1947-09-09;0;0;20635;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;2022-01-10 23:47:26;complet;dev_integral;317.36
251992241;M;1969-06-01;1;2;25513;Commercial;Van;yes;1;1.0;Highly Urban/ Urban;2022-05-15 02:01:28;complet;dev_integral;284.71
917731732;F;1953-05-20;1;1;;Private;z_SUV;no;2;6.0;z_Highly Rural/ Rural;2022-01-03 03:03:08;complet;dev_integral;321.42
607046916;F;1951-02-12;0;0;134152;Private;Minivan;yes;1;11.0;Highly Urban/ Urban;2022-01-22 15:37:29;complet;dev_integral;333.28
442991746;F;1945-08-07;0;0;24713;Commercial;Pickup;no;1;4.0;Highly Urban/ Urban;2022-04-03 02:13:34;complet;dev_premium;399.35
978503862;F;1997-01-10;0;0;34734;Commercial;Pickup;yes;4;14.0;z_Highly Rural/ Rural;2022-03-15 03:15:04;complet;dev_integral;314.61
833942385;M;1949-01-22;0;0;2916;Private;Van;no;2;22.0;z_Highly Rural/ Rural;2022-05-11 04:46:13;complet;dev_vip;923.71
738856598;M;1971-08-21;0;1;66508;Private;Minivan;no;5;16.0;Highly Urban/ Urban;2022-02-20 07:23:01;complet;dev_premium;503.89
752304401;M;1979-04-29;0;0;37611;Private;Sports Car;no;0;6.0;Highly Urban/ Urban;2022-03-07 13:13:58;complet;dev_integral;339.17
98293286;M;1980-11-21;1;2;119354;Commercial;Pickup;yes;4;18.0;Highly Urban/ Urban;2022-04-11 09:32:06;complet;dev_integral;316.56
80263404;M;1947-10-05;1;2;8928;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;2022-01-21 11:49:46;complet;dev_premium;547.81
140971425;M;2017-12-25;0;0;66524;Private;Minivan;yes;0;12.0;Highly Urban/ Urban;2022-03-22 17:47:29;complet;dev_integral;305.47
365196787;F;1972-01-04;0;0;45215;Commercial;Minivan;no;4;13.0;Highly Urban/ Urban;2022-04-11 05:16:58;complet;dev_integral;330.1
173389804;F;2014-03-19;0;0;30319;Private;z_SUV;no;2;1.0;Highly Urban/ Urban;2022-01-17 13:39:09;complet;dev_integral;327.18
59878421;M;2001-06-24;2;3;106140;Private;z_SUV;no;4;15.0;Highly Urban/ Urban;2022-04-08 10:46:40;complet;dev_integral;318.08
848354716;F;2003-01-13;0;3;12854;Commercial;z_SUV;no;3;8.0;z_Highly Rural/ Rural;2022-05-10 07:15:08;complet;dev_express;253.4
441256216;M;1986-05-15;0;4;15292;Private;z_SUV;no;1;1.0;z_Highly Rural/ Rural;2022-02-23 18:30:28;complet;dev_integral;298.94
499584399;M;1956-09-13;0;2;67730;Private;Pickup;no;1;1.0;z_Highly Rural/ Rural;2022-04-02 18:10:44;complet;dev_express;268.72
767110493;F;1979-04-12;0;0;57782;Commercial;Pickup;no;1;6.0;Highly Urban/ Urban;2022-02-15 10:36:10;complet;dev_integral;292.91
910942216;M;1943-12-21;0;0;21267;Commercial;Minivan;yes;0;1.0;z_Highly Rural/ Rural;2022-01-08 08:43:16;complet;dev_express;254.43
850354716;M;1938-03-27;0;2;86997;Commercial;Pickup;no;4;16.0;Highly Urban/ Urban;2022-03-24 03:47:30;complet;dev_integral;321.85
158766557;F;1959-02-17;0;2;65102;Commercial;z_SUV;no;5;11.0;Highly Urban/ Urban;2022-05-24 19:47:02;complet;dev_integral;291.28
128167873;F;1991-02-07;0;0;58319;Private;Minivan;yes;5;15.0;Highly Urban/ Urban;2022-01-17 11:38:41;complet;dev_integral;291.34
706649281;M;1953-10-25;2;4;65801;Commercial;z_SUV;no;3;1.0;Highly Urban/ Urban;2022-03-17 13:43:55;complet;dev_integral;287.22
10755990;M;1998-07-12;0;0;54639;Private;Minivan;yes;0;1.0;z_Highly Rural/ Rural;2022-03-18 08:18:42;complet;dev_integral;321.81
339263186;F;2013-01-29;1;1;35120;Commercial;Van;no;1;5.0;Highly Urban/ Urban;2022-01-05 16:14:35;complet;dev_express;257.55
212828205;M;2002-01-10;0;0;127129;Commercial;Van;yes;0;5.0;Highly Urban/ Urban;2022-05-13 22:19:50;complet;dev_premium;390.86
541328140;M;1953-03-02;0;0;28123;Private;z_SUV;no;0;8.0;z_Highly Rural/ Rural;2022-01-14 17:48:47;complet;dev_express;263.51
113928673;F;1955-02-01;0;0;30111;Private;Minivan;yes;1;1.0;Highly Urban/ Urban;2022-01-16 03:47:15;complet;dev_premium;470.77
773276018;F;1988-07-12;0;1;35681;Commercial;z_SUV;no;1;6.0;Highly Urban/ Urban;2022-04-13 12:18:53;complet;dev_integral;304.74
295508006;F;2019-11-08;0;0;81389;Private;z_SUV;no;0;11.0;Highly Urban/ Urban;2022-03-09 00:05:26;complet;dev_express;257.0
333566924;M;1957-09-14;0;0;118753;Private;Minivan;yes;0;1.0;Highly Urban/ Urban;2022-03-15 22:50:48;complet;dev_express;257.16
599212303;M;1959-02-04;0;0;86159;Commercial;Van;yes;2;8.0;z_Highly Rural/ Rural;2022-02-07 07:14:19;complet;dev_integral;320.07
412455186;M;1945-09-05;0;0;65629;Commercial;Minivan;no;0;3.0;Highly Urban/ Urban;2022-03-08 11:24:19;complet;dev_express;262.25
994969966;F;1995-10-06;0;1;3355;Commercial;Pickup;yes;0;5.0;Highly Urban/ Urban;2022-01-07 08:04:44;complet;dev_premium;424.77
23033371;M;1977-04-07;0;0;32603;Private;Minivan;no;0;15.0;Highly Urban/ Urban;2022-04-13 05:45:17;complet;dev_premium;428.63
779624178;M;1943-11-27;0;0;20046;Private;Minivan;no;0;20.0;Highly Urban/ Urban;2022-05-30 04:03:38;complet;dev_integral;339.91
419897982;F;2018-02-09;0;0;55977;Commercial;Pickup;yes;4;8.0;Highly Urban/ Urban;2022-03-10 05:51:11;complet;dev_premium;474.78
699856275;F;1982-10-26;0;0;86810;Private;z_SUV;no;1;8.0;Highly Urban/ Urban;2022-05-02 04:51:14;complet;dev_express;253.37
878765573;F;1973-07-07;0;0;38392;Private;Pickup;yes;2;1.0;Highly Urban/ Urban;2022-05-04 19:49:19;complet;dev_express;265.76
303183248;M;2016-09-14;0;0;0;Private;Minivan;no;2;12.0;Highly Urban/ Urban;2022-05-17 09:44:30;complet;dev_express;262.33
908963733;M;1972-01-01;0;0;56868;Private;Minivan;yes;0;11.0;Highly Urban/ Urban;2022-04-25 12:32:19;complet;dev_express;268.26
104317389;M;1989-03-11;0;0;135361;Private;Minivan;no;1;10.0;z_Highly Rural/ Rural;2022-05-11 08:01:49;complet;dev_express;273.34
16259639;M;1973-01-18;0;2;52052;Private;z_SUV;no;1;12.0;Highly Urban/ Urban;2022-02-05 16:47:05;complet;dev_integral;291.56
281051787;F;1963-08-07;0;2;5411;Private;Minivan;no;6;1.0;z_Highly Rural/ Rural;2022-03-03 08:35:51;complet;dev_express;283.39
794836666;M;1963-10-07;2;3;29829;Private;z_SUV;no;0;5.0;z_Highly Rural/ Rural;2022-05-18 20:23:08;complet;dev_integral;309.66
857881983;F;1982-09-01;0;0;55378;Commercial;Minivan;yes;0;9.0;z_Highly Rural/ Rural;2022-02-25 18:38:41;complet;dev_integral;334.71
542926193;M;1945-06-24;0;0;39055;Commercial;Panel Truck;no;5;5.0;Highly Urban/ Urban;2022-01-18 19:21:58;complet;dev_vip;698.96
843132398;F;1967-02-24;0;0;18555;Private;Minivan;no;3;7.0;Highly Urban/ Urban;2022-05-08 19:44:35;complet;dev_premium;504.54
667355215;M;1958-08-11;0;3;45590;Private;z_SUV;no;0;5.0;Highly Urban/ Urban;2022-02-19 06:28:01;complet;dev_express;269.13
326037454;F;2018-04-15;0;0;;Commercial;Pickup;yes;6;3.0;Highly Urban/ Urban;2022-01-10 07:16:54;complet;dev_express;262.34
517596063;F;1953-05-08;0;0;72838;Commercial;Minivan;no;1;1.0;z_Highly Rural/ Rural;2022-03-30 01:16:37;complet;dev_express;276.11
81476515;F;2002-12-13;2;2;64599;Private;Van;yes;1;;Highly Urban/ Urban;2022-05-07 20:16:31;complet;dev_express;260.57
16446925;F;2011-09-14;0;0;22362;Private;Minivan;yes;0;1.0;Highly Urban/ Urban;2022-05-20 20:22:14;complet;dev_express;277.97
873711350;F;1972-11-12;0;0;45931;Commercial;Van;yes;3;21.0;Highly Urban/ Urban;2022-05-07 13:12:02;complet;dev_integral;337.24
646843657;M;1953-03-03;0;0;46952;Commercial;z_SUV;no;0;1.0;Highly Urban/ Urban;2022-04-04 10:38:31;complet;dev_premium;419.58
184765901;F;2007-11-14;0;0;69692;Private;Sports Car;no;0;10.0;Highly Urban/ Urban;2022-03-04 16:27:18;complet;dev_express;280.7
624628682;M;1954-04-11;0;0;;Commercial;Panel Truck;yes;1;;Highly Urban/ Urban;2022-02-11 02:39:22;complet;dev_integral;298.28
552499053;F;1939-01-29;1;2;0;Commercial;z_SUV;no;0;7.0;Highly Urban/ Urban;2022-03-31 21:08:05;complet;dev_premium;438.71
49408042;F;1955-05-27;0;0;138942;Private;Van;no;0;1.0;Highly Urban/ Urban;2022-01-26 05:48:18;complet;dev_express;271.08
507552592;M;1943-02-04;2;4;;Commercial;Sports Car;no;2;1.0;Highly Urban/ Urban;2022-02-13 02:19:25;complet;dev_integral;304.69
449101300;M;2017-10-15;0;0;95713;Private;Pickup;no;0;17.0;Highly Urban/ Urban;2022-01-15 14:58:09;complet;dev_premium;427.32
513474624;M;2000-05-26;0;0;70198;Commercial;Panel Truck;no;0;9.0;Highly Urban/ Urban;2022-02-23 06:59:14;complet;dev_integral;333.27
240336746;F;2001-02-25;0;2;86232;Private;z_SUV;no;0;15.0;Highly Urban/ Urban;2022-03-21 16:57:22;complet;dev_integral;317.33
610834268;M;1994-03-17;0;0;122086;Private;Sports Car;no;0;11.0;Highly Urban/ Urban;2022-04-29 21:33:44;complet;dev_integral;280.47
374284502;M;1964-10-05;0;0;0;Private;z_SUV;no;0;9.0;z_Highly Rural/ Rural;2022-03-07 01:05:15;complet;dev_express;271.89
988854727;M;1950-12-30;0;4;16976;Private;z_SUV;no;0;5.0;Highly Urban/ Urban;2022-05-29 02:01:00;complet;dev_express;284.51
824623191;M;1970-08-10;0;2;;Private;Minivan;yes;2;1.0;Highly Urban/ Urban;2022-03-10 20:21:17;complet;dev_express;273.08
204838758;M;1963-01-22;0;4;6876;Private;Minivan;yes;2;11.0;Highly Urban/ Urban;2022-02-08 03:10:28;complet;dev_express;257.2
807382773;F;2006-05-29;0;0;51303;Commercial;Van;no;8;11.0;Highly Urban/ Urban;2022-04-11 13:50:10;complet;dev_integral;303.76
953853762;M;1938-05-08;0;0;;Private;Van;no;0;9.0;Highly Urban/ Urban;2022-05-26 21:07:04;complet;dev_integral;280.23
763745844;M;2021-06-24;1;2;75188;Commercial;z_SUV;no;4;6.0;Highly Urban/ Urban;2022-04-18 15:10:43;complet;dev_express;261.27
544601009;F;2020-10-26;0;0;52932;Commercial;Pickup;no;0;17.0;Highly Urban/ Urban;2022-02-19 13:54:09;complet;dev_express;254.23
265777754;F;1994-06-28;0;0;56828;Commercial;Sports Car;no;3;9.0;Highly Urban/ Urban;2022-04-12 01:15:33;complet;dev_integral;320.08
533341484;M;1959-06-07;0;4;32838;Commercial;Pickup;no;0;3.0;z_Highly Rural/ Rural;2022-04-17 18:55:21;complet;dev_integral;305.3
761549990;M;1956-01-31;0;3;;Private;Minivan;yes;4;7.0;Highly Urban/ Urban;2022-03-23 15:44:07;complet;dev_integral;311.94
124334242;M;1985-01-28;0;0;73242;Private;z_SUV;no;4;14.0;Highly Urban/ Urban;2022-02-05 20:30:47;complet;dev_integral;286.39
367581939;F;1963-09-01;0;3;46671;Private;Minivan;no;0;;Highly Urban/ Urban;2022-03-26 22:33:21;complet;dev_premium;383.03
526071798;F;1983-04-27;0;0;103328;Commercial;Van;no;3;10.0;Highly Urban/ Urban;2022-04-18 16:02:57;complet;dev_integral;320.22
302592534;M;2008-06-12;0;0;;Private;Minivan;yes;1;1.0;Highly Urban/ Urban;2022-03-01 15:06:34;complet;dev_integral;291.02
869119576;M;2008-08-05;0;0;53758;Commercial;Sports Car;no;0;1.0;Highly Urban/ Urban;2022-01-30 08:56:36;complet;dev_integral;290.27
55839290;F;2014-07-11;0;3;16071;Private;z_SUV;no;6;1.0;z_Highly Rural/ Rural;2022-02-02 16:00:40;complet;dev_express;255.29
947448833;M;1967-08-01;1;3;89065;Commercial;Minivan;yes;0;6.0;Highly Urban/ Urban;2022-04-08 12:42:23;complet;dev_integral;313.56
